product_id,product_name,category,sub_category,brand,cost_price,selling_price,supplier,margin_pct
PRD00252,Lenovo Cables & Accessories 7481,Electronics,Cables & Accessories,Lenovo,1529.8,1848.71,Supplier_252,0.1725
PRD00253,Lenovo Cameras 3143,Electronics,Cameras,Lenovo,27674.23,34771.31,Supplier_349,0.2041
PRD00254,Apple Cables & Accessories 4137,Electronics,Cables & Accessories,Apple,38619.76,47070.86,Supplier_366,0.1795
PRD00255,Apple Laptops 2627,Electronics,Laptops,Apple,13435.2,16909.54,Supplier_379,0.2055
PRD00256,Lenovo Cables & Accessories 5150,Electronics,Cables & Accessories,Lenovo,18066.98,20289.48,Supplier_228,0.1095
PRD00257,LG Smart Watches 7161,Electronics,Smart Watches,LG,5156.46,5780.54,Supplier_230,0.108
PRD00258,Apple Cables & Accessories 1624,Electronics,Cables & Accessories,Apple,1361.78,1697.24,Supplier_306,0.1977
PRD00259,Dell Smart Watches 1487,Electronics,Smart Watches,Dell,666.41,849.33,Supplier_372,0.2154
PRD00260,OnePlus Cameras 4505,Electronics,Cameras,OnePlus,34281.53,39755.12,Supplier_155,0.1377
PRD00261,HP Headphones 4621,Electronics,Headphones,HP,7339.44,8503.38,Supplier_216,0.1369
PRD00262,HP Headphones 4140,Electronics,Headphones,HP,39144.2,48919.63,Supplier_370,0.1998
PRD00263,Sony Gaming 210,Electronics,Gaming,Sony,22920.19,26213.36,Supplier_486,0.1256
PRD00264,Lenovo Cables & Accessories 5499,Electronics,Cables & Accessories,Lenovo,42088.59,52970.52,Supplier_226,0.2054
PRD00265,Dell Smart Watches 9838,Electronics,Smart Watches,Dell,40783.0,60520.71,Supplier_070,0.3261
PRD00266,Lenovo Headphones 7948,Electronics,Headphones,Lenovo,30180.4,42457.41,Supplier_161,0.2892
PRD00267,Dell Tablets 8144,Electronics,Tablets,Dell,48437.82,58947.89,Supplier_496,0.1783
PRD00268,Lenovo Cameras 6537,Electronics,Cameras,Lenovo,18833.96,27568.25,Supplier_187,0.3168
PRD00269,Sony Laptops 9112,Electronics,Laptops,Sony,29631.74,39601.21,Supplier_014,0.2517
PRD00270,Sony Gaming 1233,Electronics,Gaming,Sony,21950.82,26712.52,Supplier_420,0.1783
PRD00271,HP Cables & Accessories 4239,Electronics,Cables & Accessories,HP,7002.0,8558.76,Supplier_338,0.1819
PRD00272,Dell Tablets 9896,Electronics,Tablets,Dell,39464.38,43993.45,Supplier_246,0.1029
PRD00273,Dell Cables & Accessories 5990,Electronics,Cables & Accessories,Dell,27205.08,39491.95,Supplier_360,0.3111
PRD00274,Apple Laptops 5916,Electronics,Laptops,Apple,38459.25,53422.7,Supplier_086,0.2801
PRD00275,Dell Smartphones 7152,Electronics,Smartphones,Dell,48342.22,59743.75,Supplier_055,0.1908
PRD00276,Apple Smartphones 8599,Electronics,Smartphones,Apple,12973.98,17125.88,Supplier_286,0.2424
PRD00277,HP Cameras 9743,Electronics,Cameras,HP,18737.27,24314.23,Supplier_354,0.2294
PRD00278,Lenovo Tablets 4940,Electronics,Tablets,Lenovo,49885.25,65195.15,Supplier_213,0.2348
PRD00279,Apple Laptops 5807,Electronics,Laptops,Apple,41574.32,59167.36,Supplier_160,0.2973
PRD00280,HP Smart Watches 5806,Electronics,Smart Watches,HP,39224.29,51969.2,Supplier_244,0.2452
PRD00281,HP Laptops 1200,Electronics,Laptops,HP,36113.6,46682.25,Supplier_154,0.2264
PRD00282,Apple Smartphones 1891,Electronics,Smartphones,Apple,1178.13,1462.35,Supplier_347,0.1944
PRD00283,Sony Tablets 5522,Electronics,Tablets,Sony,25823.9,34588.48,Supplier_287,0.2534
PRD00284,HP Cables & Accessories 3122,Electronics,Cables & Accessories,HP,11631.18,14775.93,Supplier_096,0.2128
PRD00285,Dell Cables & Accessories 3332,Electronics,Cables & Accessories,Dell,1508.15,2064.1,Supplier_231,0.2693
PRD00286,Dell Cables & Accessories 4660,Electronics,Cables & Accessories,Dell,272.28,321.55,Supplier_386,0.1532
PRD00287,Apple Laptops 6093,Electronics,Laptops,Apple,39985.14,53273.71,Supplier_167,0.2494
PRD00288,HP Cameras 8119,Electronics,Cameras,HP,5742.05,8011.48,Supplier_271,0.2833
PRD00289,Dell Smart Watches 5800,Electronics,Smart Watches,Dell,30584.86,41469.77,Supplier_181,0.2625
PRD00290,OnePlus Gaming 4973,Electronics,Gaming,OnePlus,40696.23,57455.53,Supplier_471,0.2917
PRD00291,OnePlus Laptops 2016,Electronics,Laptops,OnePlus,15693.63,18708.83,Supplier_094,0.1612
PRD00292,OnePlus Smart Watches 2358,Electronics,Smart Watches,OnePlus,25565.7,32636.47,Supplier_295,0.2167
PRD00293,Dell Cables & Accessories 2938,Electronics,Cables & Accessories,Dell,9328.4,12860.93,Supplier_285,0.2747
PRD00294,HP Tablets 7489,Electronics,Tablets,HP,14477.3,16908.56,Supplier_318,0.1438
PRD00295,Lenovo Smartphones 3296,Electronics,Smartphones,Lenovo,47594.51,62242.49,Supplier_418,0.2353
PRD00296,HP Cables & Accessories 7372,Electronics,Cables & Accessories,HP,20486.26,26859.76,Supplier_251,0.2373
PRD00297,Apple Tablets 3713,Electronics,Tablets,Apple,28291.62,41137.83,Supplier_150,0.3123
PRD00298,LG Smartphones 7592,Electronics,Smartphones,LG,11280.93,13713.95,Supplier_290,0.1774
PRD00299,Apple Gaming 8998,Electronics,Gaming,Apple,28657.07,34557.78,Supplier_422,0.1707
PRD00300,Samsung Smart Watches 3680,Electronics,Smart Watches,Samsung,38012.21,48938.53,Supplier_218,0.2233
PRD00301,Sony Laptops 7468,Electronics,Laptops,Sony,14920.56,23122.05,Supplier_135,0.3547
PRD00302,Apple Smart Watches 3982,Electronics,Smart Watches,Apple,21981.54,34008.96,Supplier_108,0.3537
PRD00303,Dell Smart Watches 3485,Electronics,Smart Watches,Dell,8340.78,9553.87,Supplier_417,0.127
PRD00304,Samsung Cameras 9878,Electronics,Cameras,Samsung,28525.21,37943.43,Supplier_276,0.2482
PRD00305,Lenovo Tablets 9483,Electronics,Tablets,Lenovo,48951.06,59599.79,Supplier_137,0.1787
PRD00306,OnePlus Laptops 1071,Electronics,Laptops,OnePlus,48140.46,69768.76,Supplier_142,0.31
PRD00307,OnePlus Tablets 4155,Electronics,Tablets,OnePlus,12521.38,17709.68,Supplier_390,0.293
PRD00308,HP Cables & Accessories 6886,Electronics,Cables & Accessories,HP,7151.47,9849.21,Supplier_193,0.2739
PRD00309,Apple Gaming 1625,Electronics,Gaming,Apple,31699.71,47348.55,Supplier_207,0.3305
PRD00310,Lenovo Headphones 9634,Electronics,Headphones,Lenovo,22762.05,29804.19,Supplier_002,0.2363
PRD00311,HP Laptops 1137,Electronics,Laptops,HP,31760.29,44709.78,Supplier_408,0.2896
PRD00312,Sony Cables & Accessories 8205,Electronics,Cables & Accessories,Sony,48408.02,71047.41,Supplier_138,0.3187
PRD00313,LG Smart Watches 9375,Electronics,Smart Watches,LG,16920.87,22870.74,Supplier_437,0.2602
PRD00314,Lenovo Gaming 852,Electronics,Gaming,Lenovo,44713.03,64308.94,Supplier_051,0.3047
PRD00315,Samsung Gaming 7330,Electronics,Gaming,Samsung,6255.65,9277.73,Supplier_234,0.3257
PRD00316,Dell Smartphones 2261,Electronics,Smartphones,Dell,10155.79,14255.05,Supplier_452,0.2876
PRD00317,OnePlus Headphones 1629,Electronics,Headphones,OnePlus,43727.45,65241.34,Supplier_336,0.3298
PRD00318,LG Smart Watches 2811,Electronics,Smart Watches,LG,4166.91,5801.67,Supplier_027,0.2818
PRD00319,LG Cables & Accessories 7132,Electronics,Cables & Accessories,LG,36313.12,52107.84,Supplier_336,0.3031
PRD00320,Apple Laptops 2274,Electronics,Laptops,Apple,104.26,135.97,Supplier_304,0.2332
PRD00321,HP Cameras 2075,Electronics,Cameras,HP,513.88,722.99,Supplier_441,0.2892
PRD00322,OnePlus Cables & Accessories 1563,Electronics,Cables & Accessories,OnePlus,23911.13,28396.98,Supplier_375,0.158
PRD00323,Apple Laptops 2346,Electronics,Laptops,Apple,15701.91,23459.67,Supplier_196,0.3307
PRD00324,OnePlus Tablets 2788,Electronics,Tablets,OnePlus,3467.16,4662.45,Supplier_226,0.2564
PRD00325,Sony Smart Watches 6845,Electronics,Smart Watches,Sony,31422.6,36172.0,Supplier_316,0.1313
PRD00326,Sony Gaming 2117,Electronics,Gaming,Sony,4380.07,4937.3,Supplier_302,0.1129
PRD00327,Lenovo Cables & Accessories 2390,Electronics,Cables & Accessories,Lenovo,48164.27,59136.9,Supplier_127,0.1855
PRD00328,Apple Headphones 4768,Electronics,Headphones,Apple,12445.94,16957.21,Supplier_399,0.266
PRD00329,LG Smartphones 3190,Electronics,Smartphones,LG,10312.01,14078.53,Supplier_383,0.2675
PRD00330,LG Cables & Accessories 4021,Electronics,Cables & Accessories,LG,32326.18,46820.81,Supplier_254,0.3096
PRD00331,Apple Cables & Accessories 1263,Electronics,Cables & Accessories,Apple,12092.03,16685.78,Supplier_271,0.2753
PRD00332,Lenovo Smartphones 9412,Electronics,Smartphones,Lenovo,46699.52,53332.34,Supplier_216,0.1244
PRD00333,OnePlus Smart Watches 1295,Electronics,Smart Watches,OnePlus,38148.16,58313.01,Supplier_009,0.3458
PRD00334,Samsung Laptops 1090,Electronics,Laptops,Samsung,13146.15,14443.92,Supplier_486,0.0898
PRD00335,LG Cables & Accessories 6906,Electronics,Cables & Accessories,LG,31447.11,41368.45,Supplier_217,0.2398
PRD00336,Apple Cables & Accessories 2601,Electronics,Cables & Accessories,Apple,32044.84,42706.09,Supplier_143,0.2496
PRD00337,LG Laptops 2645,Electronics,Laptops,LG,3997.13,6047.0,Supplier_275,0.339
PRD00338,Dell Smart Watches 1183,Electronics,Smart Watches,Dell,29342.54,42215.56,Supplier_159,0.3049
PRD00339,Sony Cables & Accessories 7218,Electronics,Cables & Accessories,Sony,2942.4,3297.02,Supplier_060,0.1076
PRD00340,Samsung Gaming 2977,Electronics,Gaming,Samsung,15499.04,22141.87,Supplier_062,0.3
PRD00341,OnePlus Smartphones 5780,Electronics,Smartphones,OnePlus,35089.91,40599.07,Supplier_268,0.1357
PRD00342,OnePlus Headphones 4503,Electronics,Headphones,OnePlus,18624.88,26678.18,Supplier_376,0.3019
PRD00343,Samsung Laptops 8682,Electronics,Laptops,Samsung,16783.8,21513.18,Supplier_033,0.2198
PRD00344,Apple Headphones 1008,Electronics,Headphones,Apple,24832.57,32780.67,Supplier_256,0.2425
PRD00345,Lenovo Tablets 9502,Electronics,Tablets,Lenovo,7907.63,11414.38,Supplier_346,0.3072
PRD00346,Sony Laptops 301,Electronics,Laptops,Sony,37051.96,40060.85,Supplier_126,0.0751
PRD00347,HP Smartphones 3032,Electronics,Smartphones,HP,18230.63,27573.95,Supplier_477,0.3388
PRD00348,Dell Smartphones 5341,Electronics,Smartphones,Dell,11264.54,13480.09,Supplier_139,0.1644
PRD00349,Lenovo Laptops 962,Electronics,Laptops,Lenovo,6014.08,8398.44,Supplier_092,0.2839
PRD00350,Samsung Cameras 7720,Electronics,Cameras,Samsung,47706.27,53068.24,Supplier_444,0.101
PRD00351,LG Headphones 230,Electronics,Headphones,LG,16398.68,21973.46,Supplier_189,0.2537
PRD00352,LG Cameras 4074,Electronics,Cameras,LG,28212.15,34498.87,Supplier_238,0.1822
PRD00353,HP Smart Watches 9054,Electronics,Smart Watches,HP,49889.47,72073.64,Supplier_390,0.3078
PRD00354,OnePlus Cameras 3917,Electronics,Cameras,OnePlus,368.58,469.1,Supplier_278,0.2143
PRD00355,Samsung Smart Watches 6264,Electronics,Smart Watches,Samsung,47551.96,51388.79,Supplier_435,0.0747
PRD00356,Apple Headphones 6978,Electronics,Headphones,Apple,10299.46,15882.43,Supplier_252,0.3515
PRD00357,OnePlus Smartphones 3892,Electronics,Smartphones,OnePlus,35597.04,40001.2,Supplier_460,0.1101
PRD00358,Lenovo Cables & Accessories 9615,Electronics,Cables & Accessories,Lenovo,22949.98,32853.19,Supplier_049,0.3014
PRD00359,Dell Tablets 7226,Electronics,Tablets,Dell,3787.78,5101.67,Supplier_340,0.2575
PRD00360,Sony Tablets 6538,Electronics,Tablets,Sony,14619.22,21635.41,Supplier_359,0.3243
PRD00361,Lenovo Smart Watches 3421,Electronics,Smart Watches,Lenovo,22665.25,26967.05,Supplier_070,0.1595
PRD00362,OnePlus Laptops 5245,Electronics,Laptops,OnePlus,5327.6,6879.51,Supplier_209,0.2256
PRD00363,Lenovo Laptops 5151,Electronics,Laptops,Lenovo,48233.5,56799.24,Supplier_238,0.1508
PRD00364,Apple Headphones 5084,Electronics,Headphones,Apple,4566.52,6665.16,Supplier_424,0.3149
PRD00365,Sony Smartphones 1594,Electronics,Smartphones,Sony,41804.44,51589.31,Supplier_365,0.1897
PRD00366,Lenovo Cameras 4996,Electronics,Cameras,Lenovo,19842.41,21886.31,Supplier_134,0.0934
PRD00367,Samsung Tablets 9208,Electronics,Tablets,Samsung,47607.23,70537.85,Supplier_384,0.3251
PRD00368,Apple Cameras 2390,Electronics,Cameras,Apple,23129.06,33718.27,Supplier_063,0.314
PRD00369,Samsung Smartphones 2241,Electronics,Smartphones,Samsung,41527.1,64026.76,Supplier_102,0.3514
PRD00370,Lenovo Cables & Accessories 1476,Electronics,Cables & Accessories,Lenovo,34329.95,52204.19,Supplier_299,0.3424
PRD00371,Apple Headphones 7365,Electronics,Headphones,Apple,1138.92,1264.54,Supplier_415,0.0993
PRD00372,Apple Tablets 5532,Electronics,Tablets,Apple,45258.64,66521.03,Supplier_063,0.3196
PRD00373,HP Smartphones 7196,Electronics,Smartphones,HP,2579.35,3906.02,Supplier_421,0.3396
PRD00374,HP Cables & Accessories 2931,Electronics,Cables & Accessories,HP,1522.64,2133.39,Supplier_182,0.2863
PRD00375,OnePlus Cameras 2535,Electronics,Cameras,OnePlus,13785.34,17777.92,Supplier_018,0.2246
PRD00376,LG Cameras 7948,Electronics,Cameras,LG,24969.64,37327.26,Supplier_032,0.3311
PRD00377,LG Laptops 8714,Electronics,Laptops,LG,19181.61,24495.69,Supplier_128,0.2169
PRD00378,Dell Smartphones 9021,Electronics,Smartphones,Dell,39106.69,48835.76,Supplier_401,0.1992
PRD00379,Lenovo Gaming 6463,Electronics,Gaming,Lenovo,45638.22,60065.59,Supplier_139,0.2402
PRD00380,Samsung Tablets 4702,Electronics,Tablets,Samsung,15977.93,18900.92,Supplier_030,0.1546
PRD00381,Lenovo Gaming 2715,Electronics,Gaming,Lenovo,38353.77,59441.24,Supplier_052,0.3548
PRD00382,Sony Cameras 1016,Electronics,Cameras,Sony,13363.02,19558.84,Supplier_392,0.3168
PRD00383,Dell Cameras 2946,Electronics,Cameras,Dell,17772.49,26204.37,Supplier_091,0.3218
PRD00384,Lenovo Cameras 9792,Electronics,Cameras,Lenovo,40320.2,56766.18,Supplier_015,0.2897
PRD00385,OnePlus Smart Watches 8164,Electronics,Smart Watches,OnePlus,28177.29,32924.31,Supplier_278,0.1442
PRD00386,OnePlus Headphones 3911,Electronics,Headphones,OnePlus,24547.3,27552.4,Supplier_309,0.1091
PRD00387,Samsung Cameras 3400,Electronics,Cameras,Samsung,26346.1,28462.25,Supplier_413,0.0743
PRD00388,Lenovo Tablets 5401,Electronics,Tablets,Lenovo,35861.03,54215.67,Supplier_031,0.3385
PRD00389,OnePlus Smartphones 1917,Electronics,Smartphones,OnePlus,29351.13,44352.36,Supplier_434,0.3382
PRD00390,Apple Smart Watches 6581,Electronics,Smart Watches,Apple,18710.86,28491.1,Supplier_301,0.3433
PRD00391,Lenovo Laptops 2680,Electronics,Laptops,Lenovo,15123.17,17302.91,Supplier_375,0.126
PRD00392,HP Cables & Accessories 9307,Electronics,Cables & Accessories,HP,32476.55,37733.7,Supplier_356,0.1393
PRD00393,Sony Smart Watches 6299,Electronics,Smart Watches,Sony,33293.31,48701.24,Supplier_158,0.3164
PRD00394,OnePlus Headphones 9485,Electronics,Headphones,OnePlus,8926.53,9648.2,Supplier_201,0.0748
PRD00395,OnePlus Smartphones 3719,Electronics,Smartphones,OnePlus,30139.31,45597.4,Supplier_328,0.339
PRD00396,HP Laptops 3999,Electronics,Laptops,HP,7075.14,10119.65,Supplier_178,0.3009
PRD00397,OnePlus Smart Watches 5600,Electronics,Smart Watches,OnePlus,31827.53,48780.38,Supplier_229,0.3475
PRD00398,LG Smartphones 5842,Electronics,Smartphones,LG,10523.73,14794.18,Supplier_132,0.2887
PRD00399,Samsung Laptops 6975,Electronics,Laptops,Samsung,2454.97,3157.0,Supplier_497,0.2224
PRD00400,Dell Tablets 9046,Electronics,Tablets,Dell,24679.45,31046.62,Supplier_193,0.2051
PRD00401,HP Laptops 3795,Electronics,Laptops,HP,39447.06,53320.04,Supplier_084,0.2602
PRD00402,Apple Gaming 428,Electronics,Gaming,Apple,39969.77,43795.04,Supplier_164,0.0873
PRD00403,Apple Headphones 6251,Electronics,Headphones,Apple,3756.31,4357.13,Supplier_083,0.1379
PRD00404,Apple Laptops 8009,Electronics,Laptops,Apple,16930.63,26125.31,Supplier_361,0.3519
PRD00405,Dell Smartphones 7213,Electronics,Smartphones,Dell,47124.99,54549.47,Supplier_081,0.1361
PRD00406,Apple Smartphones 6805,Electronics,Smartphones,Apple,16588.17,25512.06,Supplier_357,0.3498
PRD00407,LG Headphones 6537,Electronics,Headphones,LG,14905.16,16769.5,Supplier_293,0.1112
PRD00408,OnePlus Gaming 1535,Electronics,Gaming,OnePlus,2772.52,2999.29,Supplier_151,0.0756
PRD00409,Sony Gaming 4881,Electronics,Gaming,Sony,4894.5,5762.14,Supplier_042,0.1506
PRD00410,Apple Gaming 8113,Electronics,Gaming,Apple,15452.25,19575.06,Supplier_459,0.2106
PRD00411,Apple Headphones 6178,Electronics,Headphones,Apple,32111.23,40528.8,Supplier_454,0.2077
PRD00412,Lenovo Cables & Accessories 7304,Electronics,Cables & Accessories,Lenovo,9369.82,10315.89,Supplier_239,0.0917
PRD00413,Sony Headphones 2576,Electronics,Headphones,Sony,41862.08,56312.7,Supplier_386,0.2566
PRD00414,Apple Laptops 6882,Electronics,Laptops,Apple,33423.65,48793.34,Supplier_498,0.315
PRD00415,Samsung Cameras 6958,Electronics,Cameras,Samsung,42047.82,61585.36,Supplier_495,0.3172
PRD00416,Sony Gaming 668,Electronics,Gaming,Sony,23839.3,26631.09,Supplier_258,0.1048
PRD00417,Apple Tablets 2838,Electronics,Tablets,Apple,47465.28,61279.99,Supplier_498,0.2254
PRD00418,Sony Cameras 7233,Electronics,Cameras,Sony,6352.99,8125.39,Supplier_104,0.2181
PRD00419,LG Tablets 1197,Electronics,Tablets,LG,16021.49,22778.37,Supplier_045,0.2966
PRD00420,Dell Cables & Accessories 8614,Electronics,Cables & Accessories,Dell,27625.11,40957.36,Supplier_235,0.3255
PRD00421,Dell Smartphones 9383,Electronics,Smartphones,Dell,5670.32,6522.75,Supplier_302,0.1307
PRD00422,Apple Laptops 4787,Electronics,Laptops,Apple,28156.05,31744.98,Supplier_445,0.1131
PRD00423,Dell Smart Watches 9472,Electronics,Smart Watches,Dell,13243.62,18378.84,Supplier_312,0.2794
PRD00424,Samsung Gaming 6681,Electronics,Gaming,Samsung,8651.38,10982.04,Supplier_020,0.2122
PRD00425,Lenovo Cables & Accessories 7885,Electronics,Cables & Accessories,Lenovo,34541.16,38104.66,Supplier_472,0.0935
PRD00426,Lenovo Headphones 5065,Electronics,Headphones,Lenovo,1060.63,1552.94,Supplier_160,0.317
PRD00427,HP Headphones 3834,Electronics,Headphones,HP,42918.83,60167.07,Supplier_069,0.2867
PRD00428,HP Headphones 6928,Electronics,Headphones,HP,38712.84,47648.08,Supplier_310,0.1875
PRD00429,Sony Laptops 6771,Electronics,Laptops,Sony,22113.74,33376.56,Supplier_380,0.3374
PRD00430,Lenovo Gaming 2704,Electronics,Gaming,Lenovo,41059.82,54288.34,Supplier_034,0.2437
PRD00431,Dell Headphones 9417,Electronics,Headphones,Dell,6825.71,10102.79,Supplier_015,0.3244
PRD00432,Sony Tablets 1044,Electronics,Tablets,Sony,43765.27,51395.38,Supplier_128,0.1485
PRD00433,HP Smartphones 3362,Electronics,Smartphones,HP,2575.44,3217.69,Supplier_141,0.1996
PRD00434,HP Smart Watches 2129,Electronics,Smart Watches,HP,25281.06,34853.55,Supplier_349,0.2746
PRD00435,Sony Smartphones 3009,Electronics,Smartphones,Sony,18654.71,25355.49,Supplier_492,0.2643
PRD00436,Lenovo Gaming 4337,Electronics,Gaming,Lenovo,17245.24,25414.26,Supplier_384,0.3214
PRD00437,LG Laptops 9475,Electronics,Laptops,LG,1421.15,1568.01,Supplier_400,0.0937
PRD00438,Sony Cameras 4508,Electronics,Cameras,Sony,32386.63,45293.25,Supplier_334,0.285
PRD00439,Samsung Cables & Accessories 245,Electronics,Cables & Accessories,Samsung,43238.27,66351.5,Supplier_243,0.3483
PRD00440,OnePlus Tablets 4235,Electronics,Tablets,OnePlus,30077.04,32602.85,Supplier_312,0.0775
PRD00441,LG Headphones 5813,Electronics,Headphones,LG,21219.15,26671.27,Supplier_236,0.2044
PRD00442,Sony Headphones 6606,Electronics,Headphones,Sony,23361.57,32666.07,Supplier_300,0.2848
PRD00443,Samsung Laptops 6231,Electronics,Laptops,Samsung,25600.11,35617.61,Supplier_288,0.2813
PRD00444,LG Headphones 5609,Electronics,Headphones,LG,34236.44,44727.07,Supplier_142,0.2345
PRD00445,LG Smart Watches 4995,Electronics,Smart Watches,LG,13094.29,18518.13,Supplier_097,0.2929
PRD00446,Sony Tablets 9930,Electronics,Tablets,Sony,44989.37,65619.34,Supplier_207,0.3144
PRD00447,OnePlus Smart Watches 4943,Electronics,Smart Watches,OnePlus,36078.1,50077.78,Supplier_133,0.2796
PRD00448,Dell Cables & Accessories 9472,Electronics,Cables & Accessories,Dell,19444.33,21322.65,Supplier_418,0.0881
PRD00449,Lenovo Cameras 8859,Electronics,Cameras,Lenovo,36341.17,43046.5,Supplier_327,0.1558
PRD00450,Lenovo Gaming 9246,Electronics,Gaming,Lenovo,25390.38,37510.4,Supplier_093,0.3231
PRD00451,Apple Headphones 9259,Electronics,Headphones,Apple,23565.5,33657.0,Supplier_391,0.2998
PRD00452,Lenovo Tablets 3759,Electronics,Tablets,Lenovo,32739.01,38778.02,Supplier_382,0.1557
PRD00453,Dell Headphones 4369,Electronics,Headphones,Dell,39415.12,48706.01,Supplier_300,0.1908
PRD00454,HP Headphones 9661,Electronics,Headphones,HP,42568.13,55387.62,Supplier_298,0.2315
PRD00455,HP Laptops 6353,Electronics,Laptops,HP,44476.83,58497.01,Supplier_272,0.2397
PRD00456,Dell Headphones 2350,Electronics,Headphones,Dell,2750.4,4074.7,Supplier_103,0.325
PRD00457,Dell Smart Watches 7596,Electronics,Smart Watches,Dell,49360.22,74022.42,Supplier_074,0.3332
PRD00458,OnePlus Smart Watches 2997,Electronics,Smart Watches,OnePlus,38958.11,51002.52,Supplier_161,0.2362
PRD00459,Samsung Smartphones 2862,Electronics,Smartphones,Samsung,22630.06,26667.48,Supplier_296,0.1514
